,Date of Funding Event,Event ID,Event Type,Funding in USD,Target Company ID,countries,clusters,Target Name,isProfileOrganization,Quarter of Funding Event,Year of Funding Event
12465,#########,"(u'376506813',)",Private Investment,2000000,f2a0ebdd933c3a4fd1d7a4be9d11157d,United States,"Invoices, Medium businesses, Cash flow, Receipts","Phlo, Inc.",TRUE,3,2016
12466,#########,"(u'306164959',)",Private Investment,240000,f2a0ebdd933c3a4fd1d7a4be9d11157d,United States,"Invoices, Medium businesses, Cash flow, Receipts","Phlo, Inc.",TRUE,3,2015
12467,#########,"(u'593014643',)",Private Investment,1500000,966092bfd8038318435a3f9db2b41408,Switzerland,"Semiconductor, Chips, Processors, Low power",aiCTX AG,TRUE,4,2018
12468,#########,"(u'611538231',)",Private Investment,0,cdea58b1329fc1646f494d81b32c2c08,United States,"Editing, Instagram, Photo sharing, Reserve a table",TRASH INC.,TRUE,2,2019
12469,#########,"(u'625719762',)",Private Investment,2500000,cdea58b1329fc1646f494d81b32c2c08,United States,"Editing, Instagram, Photo sharing, Reserve a table",TRASH INC.,TRUE,2,2019
12470,#########,"(u'249326277',)",Private Investment,60000000,ddbc6b17d021baf77723f5cf33317410,United States,"Data centers, Migration, Cloud management, Application performance",Primary Data,TRUE,1,2014
12471,#########,"(u'564539358',)",Private Investment,20000000,ddbc6b17d021baf77723f5cf33317410,United States,"Data centers, Migration, Cloud management, Application performance",Primary Data,TRUE,3,2017
12472,#########,"(u'426709404',)",Private Investment,17000003,ddbc6b17d021baf77723f5cf33317410,United States,"Data centers, Migration, Cloud management, Application performance",Primary Data,TRUE,2,2017
12473,#########,"(u'580593872',)",Private Investment,14600000,0fabbbc8cec8c8cf77db8f9c7c5de8b4,China,"Facial, Face recognition, Law enforcement, Video surveillance","Suzhou Qianshitong Vision Technology Co., Ltd.",TRUE,3,2018
12474,#########,"(u'632451681',)",Private Investment,3000000,754afdbda6c81d1e1831d70458f2a7e1,United States,"Medical device, Surgical, Blood, Cardiac","PurpleLab, LLC",TRUE,3,2019
12475,#########,"(u'611055111',)",Private Investment,1000000,1fd4d1ce4fbb69abd305d299a1313ca2,United Kingdom,"Threat, Network security, Cybersecurity, Security solutions",Astroscreen Ltd,TRUE,2,2019
12476,#########,"(u'259936621',)",Private Investment,7250000,26a8be2d1c2c3521f3e73f6c0cc69db3,United States,"Doctors, Hospital, Physicians, Medication",Pascal Metrics Inc.,TRUE,1,2014
12477,#########,"(u'279370972',)",Private Investment,1031331,26a8be2d1c2c3521f3e73f6c0cc69db3,United States,"Doctors, Hospital, Physicians, Medication",Pascal Metrics Inc.,TRUE,4,2014
12478,#########,"(u'570910251',)",Private Investment,5000000,755c6062607d2e04549f3eb2e1c4f0c5,Israel,"Advertisers, Programmatic, Mobile advertising, Real time bidding",ComboTag Technologies Ltd.,TRUE,2,2018
12479,#########,"(u'632894695',)",Private Investment,4023916,7416983e5ee21bb05babfe2d90809182,United States,"Player, Esports, Mobile games, Fans","State Space Labs, Inc.",TRUE,2,2019
12480,#########,"(u'615829478',)",Private Investment,2532098,3743a650221bf192ad7eb63b3c25f299,United States,"Ecommerce, Marketing automation, Shoppers, Retail technology","101 Commerce, Inc.",TRUE,2,2019
12481,#########,"(u'569849890',)",Private Investment,12745520,3743a650221bf192ad7eb63b3c25f299,United States,"Ecommerce, Marketing automation, Shoppers, Retail technology","101 Commerce, Inc.",TRUE,2,2018
12482,#########,"(u'573254363',)",Private Investment,15000000,3b6ba939db3cf7b3a183af9b43ebe0a6,China,"Autonomous vehicles, Fleet, Road, Autonomous driving",Parkers Chain,TRUE,1,2019
12483,#########,"(u'565633817',)",Private Investment,1542477,89f9c9db24ae8b7c1342e94f597e89de,France,"Sql, Hadoop, Python, Data preparation",Indexima,TRUE,2,2018
12484,#########,"(u'578371062',)",Private Investment,0,913c6cacb4cb8ec17b8d103ef4861fc0,Finland,"Gas, Predictive maintenance, Industrial automation, Machinery",Altum Technology Oy,TRUE,3,2018
12485,#########,"(u'578907342',)",Private Investment,1161195,913c6cacb4cb8ec17b8d103ef4861fc0,Finland,"Gas, Predictive maintenance, Industrial automation, Machinery",Altum Technology Oy,TRUE,4,2016
12486,#########,"(u'278773290',)",Private Investment,6217745,45aba2877a31764727ad456c381e0d91,Poland,"Lending, Loans, Credit score, Consumer finance",Creamfinance Poland Sp. z.o.o.,TRUE,4,2014
12487,#########,"(u'424669868',)",Private Investment,22853412,45aba2877a31764727ad456c381e0d91,Poland,"Lending, Loans, Credit score, Consumer finance",Creamfinance Poland Sp. z.o.o.,TRUE,1,2017
12488,#########,"(u'328421390',)",Minority Stake,1111049,45aba2877a31764727ad456c381e0d91,Poland,"Lending, Loans, Credit score, Consumer finance",Creamfinance Poland Sp. z.o.o.,TRUE,1,2016
12489,#########,"(u'247758125',)",Private Investment,679948,a476adabee78985de9276d8393ba84b8,Germany,"Wellness, Wearable, Fitness, Emotions",WhiteMatter Labs GmbH,TRUE,4,2013
12490,#########,"(u'331126118',)",Merger/Acquisition,1700000,e147578e9269913f6a14f928d466138b,United States,"Doctors, Hospital, Physicians, Medication",Arsenal Health,TRUE,2,2016
12491,#########,"(u'272746482',)",Private Investment,0,e147578e9269913f6a14f928d466138b,United States,"Doctors, Hospital, Physicians, Medication",Arsenal Health,TRUE,1,2015
12492,#########,"(u'577579445',)",Private Investment,1000000,126486fc77dce6f31cda32ea3f5d222e,Indonesia,"Editing, Instagram, Photo sharing, Reserve a table",SweetEscape Pte Ltd,TRUE,4,2017
12493,#########,"(u'626641896',)",Private Investment,6000000,126486fc77dce6f31cda32ea3f5d222e,Indonesia,"Editing, Instagram, Photo sharing, Reserve a table",SweetEscape Pte Ltd,TRUE,3,2019
12494,#########,"(u'571639990',)",Private Investment,5000000,c131ead7154a1dc3b94ba36bef8c30c9,Australia,"Industrial automation, Ai robotics, Mobile robot, Warehouse management",August Robotics Pty. Ltd.,TRUE,2,2018
12495,#########,"(u'537441955',)",Private Investment,7379227,604549250b69df346bc02df55e54b0c9,Canada,"Sql, Hadoop, Python, Data preparation",Dessa,TRUE,3,2017
12496,#########,"(u'170245041',)",Private Investment,830000,7ea4866833ac7b68272514427ced5b4f,United States,"Fraud detection, Merchants, Laundering, Personal finance","ARM Insight, Inc.",TRUE,1,2012
12497,#########,"(u'270899777',)",Private Investment,50000,7ea4866833ac7b68272514427ced5b4f,United States,"Fraud detection, Merchants, Laundering, Personal finance","ARM Insight, Inc.",TRUE,3,2014
12498,#########,"(u'529756067',)",Private Investment,11000000,b9f09783b7faa41a192acef50dcf4019,United States,"Wi fi, Indoor, Wifi, Lights",JSTAR LLC,TRUE,2,2017
12499,#########,"(u'423895400',)",Private Investment,7601095,b9c917161453bcd84a95eedff2f65fb7,China,"Industrial automation, Ai robotics, Mobile robot, Warehouse management",Geek+ Inc.,TRUE,2,2016
12500,#########,"(u'629007419',)",Private Investment,1.50E+08,b9c917161453bcd84a95eedff2f65fb7,China,"Industrial automation, Ai robotics, Mobile robot, Warehouse management",Geek+ Inc.,TRUE,3,2019
12501,#########,"(u'423896391',)",Private Investment,14481420,b9c917161453bcd84a95eedff2f65fb7,China,"Industrial automation, Ai robotics, Mobile robot, Warehouse management",Geek+ Inc.,TRUE,1,2017
12502,#########,"(u'613550357',)",Private Investment,21654396,b9c917161453bcd84a95eedff2f65fb7,China,"Industrial automation, Ai robotics, Mobile robot, Warehouse management",Geek+ Inc.,TRUE,4,2018
12503,#########,"(u'530303486',)",Private Investment,1.50E+08,b9c917161453bcd84a95eedff2f65fb7,China,"Industrial automation, Ai robotics, Mobile robot, Warehouse management",Geek+ Inc.,TRUE,4,2018
12504,#########,"(u'576104840',)",Private Investment,5004756,775128ffed2d64b52a33794b7bddc34a,India,"Bots, Chatbots, Conversational ai, Messenger",FuteMind Technologies Private Limited,TRUE,3,2018
12505,#########,"(u'573783497',)",Private Investment,7500000,5ba381f58ea12d932d1429305457425b,United States,"Requires ios, Ipod touch, Requires ios compatible, Compatible with iphone",Supermediafuture Corp.,TRUE,3,2018
12506,#########,"(u'613769297',)",Private Investment,2871872,dd364836b93665ea933565e5292ad4e5,China,"Wi fi, Indoor, Wifi, Lights","Perspicace Intelligence Technology Co.,Ltd.",TRUE,4,2018
12507,#########,"(u'611889781',)",Private Investment,436189,b3361ecf98c9cc31693583f1f7e689a1,China,"Industrial automation, Ai robotics, Mobile robot, Warehouse management","Shenzhen Sunvato Robot System Co., Ltd.",TRUE,1,2019
12508,#########,"(u'129866960',)",Private Investment,37268240,e0e4b0136e2c8147fe74b7ead0cfc9dc,South Korea,"Drug, Cancer, Therapy, Genomic",Dream Pharma Corp.,TRUE,2,2011
12509,#########,"(u'267658219',)",Merger/Acquisition,1.84E+08,e0e4b0136e2c8147fe74b7ead0cfc9dc,South Korea,"Drug, Cancer, Therapy, Genomic",Dream Pharma Corp.,TRUE,4,2014
12510,#########,"(u'606885793',)",Private Investment,2837684,b3533fa023e33181d30a9590d62d07b0,France,"Doctors, Hospital, Physicians, Medication",Synapse Medicine,TRUE,1,2019
12511,#########,"(u'539317579',)",Private Investment,6025000,400df5a56d6c1463e4e16d12eb828dd0,United States,"Ecommerce, Marketing automation, Shoppers, Retail technology",Constructor.io Corporation,TRUE,4,2017
12512,#########,"(u'381375428',)",Private Investment,687500,bf0f1f7dec79a045a5d8071e1a835cc9,United States,"Sql, Hadoop, Python, Data preparation","Functionize, Inc.",TRUE,3,2016
12513,#########,"(u'605338009',)",Private Investment,16000000,bf0f1f7dec79a045a5d8071e1a835cc9,United States,"Sql, Hadoop, Python, Data preparation","Functionize, Inc.",TRUE,1,2019
12514,#########,"(u'605387476',)",Private Investment,2500000,bf0f1f7dec79a045a5d8071e1a835cc9,United States,"Sql, Hadoop, Python, Data preparation","Functionize, Inc.",TRUE,1,2018
12515,#########,"(u'620773187',)",Private Investment,6791171,5e1f772c67f605188e6b7019e0fc184b,United Kingdom,"Doctors, Hospital, Physicians, Medication",Apricity Fertility UK Limited,TRUE,2,2019
12516,#########,"(u'573413288',)",Private Investment,80000000,624b93be082b3db28f117629433b591e,United States,"Fraud detection, Merchants, Laundering, Personal finance",Exiger LLC,TRUE,3,2018
12517,#########,"(u'108191256',)",Private Investment,1590000,747f446637d943ec776990819136221c,United States,"Topics, Video content, Readers, Personalized content","Clever Sense, Inc.",TRUE,1,2011
12518,#########,"(u'144567433',)",Merger/Acquisition,0,747f446637d943ec776990819136221c,United States,"Topics, Video content, Readers, Personalized content","Clever Sense, Inc.",TRUE,4,2011
12519,#########,"(u'586944727',)",Private Investment,2897207,adc0eb04caa23fbf73dbafc9c8a0868f,Finland,"Threat, Network security, Cybersecurity, Security solutions",HoxHunt Oy,TRUE,4,2018
12520,#########,"(u'632052622',)",Private Investment,1678228,dc1758d5a4bb96fd97dfe6c6e32c0970,Spain,"Bots, Chatbots, Conversational ai, Messenger",One Million Bot SL,TRUE,3,2019
12521,#########,"(u'115647315',)",Minority Stake,1390530,1167b038a87b4446f562cc5a351d1474,Germany,"Wellness, Wearable, Fitness, Emotions",4DForce GmbH,TRUE,4,2010
12522,#########,"(u'184121686',)",Private Investment,0,1167b038a87b4446f562cc5a351d1474,Germany,"Wellness, Wearable, Fitness, Emotions",4DForce GmbH,TRUE,2,2012
12523,#########,"(u'82391810',)",Minority Stake,225853,1167b038a87b4446f562cc5a351d1474,Germany,"Wellness, Wearable, Fitness, Emotions",4DForce GmbH,TRUE,4,2009
12524,#########,"(u'571593160',)",Private Investment,3473026,e9327aa55ddc249b14db59710c0993ac,France,"Meetings, Sales automation, Prospects, Sales teams",Yseop SAS,TRUE,2,2018
12525,#########,"(u'629623913',)",Private Investment,9345794,e9327aa55ddc249b14db59710c0993ac,France,"Meetings, Sales automation, Prospects, Sales teams",Yseop SAS,TRUE,3,2019
12526,#########,"(u'332196576',)",Private Investment,0,604dd8baa815c20cc0329515bdcea823,France,"Semiconductor, Chips, Processors, Low power",GreenWaves Technologies SAS,TRUE,1,2016
12527,#########,"(u'603285052',)",Private Investment,7932011,604dd8baa815c20cc0329515bdcea823,France,"Semiconductor, Chips, Processors, Low power",GreenWaves Technologies SAS,TRUE,1,2019
12528,#########,"(u'550520915',)",Private Investment,4500000,53bfe4ddd1d16fc26ecb848a0c67c796,United States,"Industrial automation, Ai robotics, Mobile robot, Warehouse management","Doxel, Inc.",TRUE,1,2018
12529,#########,"(u'62003337',)",Private Investment,1200000,978d4cc9431830836a6b2e5c50fb99cc,United States,"Autonomous vehicles, Fleet, Road, Autonomous driving","Wheego Technologies, Inc.",TRUE,3,2009
12530,#########,"(u'181937769',)",Private Investment,3000000,978d4cc9431830836a6b2e5c50fb99cc,United States,"Autonomous vehicles, Fleet, Road, Autonomous driving","Wheego Technologies, Inc.",TRUE,1,2012
12531,#########,"(u'62003345',)",Private Investment,1200000,978d4cc9431830836a6b2e5c50fb99cc,United States,"Autonomous vehicles, Fleet, Road, Autonomous driving","Wheego Technologies, Inc.",TRUE,3,2009
12532,#########,"(u'539178654',)",Private Investment,1100000,a6b50b9f7bb23580cd084ecc5c339cf6,United States,"Drone, Satellite, Unmanned, Remote sensing","Skycision, Inc.",TRUE,1,2018
12533,#########,"(u'343000015',)",Private Investment,50000,a6b50b9f7bb23580cd084ecc5c339cf6,United States,"Drone, Satellite, Unmanned, Remote sensing","Skycision, Inc.",TRUE,2,2016
12534,#########,"(u'308094370',)",Private Investment,718000,eb4ea1f75afe1f94e994d9e79372621e,United States,"Doctors, Hospital, Physicians, Medication",NarrativeDx Inc.,TRUE,3,2015
12535,#########,"(u'268872533',)",Private Investment,50000,eb4ea1f75afe1f94e994d9e79372621e,United States,"Doctors, Hospital, Physicians, Medication",NarrativeDx Inc.,TRUE,4,2014
12536,#########,"(u'286502865',)",Private Investment,500000,eb4ea1f75afe1f94e994d9e79372621e,United States,"Doctors, Hospital, Physicians, Medication",NarrativeDx Inc.,TRUE,1,2015
12537,#########,"(u'564052270',)",Private Investment,3000000,eb4ea1f75afe1f94e994d9e79372621e,United States,"Doctors, Hospital, Physicians, Medication",NarrativeDx Inc.,TRUE,1,2019
12538,#########,"(u'331647404',)",Private Investment,1100000,eb4ea1f75afe1f94e994d9e79372621e,United States,"Doctors, Hospital, Physicians, Medication",NarrativeDx Inc.,TRUE,1,2016
12539,#########,"(u'303557353',)",Private Investment,650000,eb4ea1f75afe1f94e994d9e79372621e,United States,"Doctors, Hospital, Physicians, Medication",NarrativeDx Inc.,TRUE,2,2015
12540,#########,"(u'430270138',)",Private Investment,3671365,eb4ea1f75afe1f94e994d9e79372621e,United States,"Doctors, Hospital, Physicians, Medication",NarrativeDx Inc.,TRUE,2,2017
12541,#########,"(u'612561456',)",Private Investment,7385000,b211834a96227ff58de5f1395d29b352,China,"Industrial automation, Ai robotics, Mobile robot, Warehouse management","Sichuan Wulian Yida Technology Co., Ltd.",TRUE,2,2019
12542,#########,"(u'554159362',)",Private Investment,1600000,bbeb1739dc0dd45bf9021045b4b132cd,Spain,"Invoices, Medium businesses, Cash flow, Receipts","Holded Technologies, S.L.",TRUE,1,2018
12543,#########,"(u'414540049',)",Private Investment,287687,bbeb1739dc0dd45bf9021045b4b132cd,Spain,"Invoices, Medium businesses, Cash flow, Receipts","Holded Technologies, S.L.",TRUE,4,2016
12544,#########,"(u'556925780',)",Private Investment,0,bbeb1739dc0dd45bf9021045b4b132cd,Spain,"Invoices, Medium businesses, Cash flow, Receipts","Holded Technologies, S.L.",TRUE,3,2017
12545,#########,"(u'555953739',)",Private Investment,1672862,bbeb1739dc0dd45bf9021045b4b132cd,Spain,"Invoices, Medium businesses, Cash flow, Receipts","Holded Technologies, S.L.",TRUE,1,2018
12546,#########,"(u'611452508',)",Private Investment,6715165,bbeb1739dc0dd45bf9021045b4b132cd,Spain,"Invoices, Medium businesses, Cash flow, Receipts","Holded Technologies, S.L.",TRUE,2,2019
12547,#########,"(u'244198369',)",Private Investment,4000000,ded8a88615b90e418bab6681e6be5a81,United States,"Advertisers, Programmatic, Mobile advertising, Real time bidding","AdTheorent, Inc.",TRUE,3,2013
12548,#########,"(u'420145796',)",Private Investment,0,ded8a88615b90e418bab6681e6be5a81,United States,"Advertisers, Programmatic, Mobile advertising, Real time bidding","AdTheorent, Inc.",TRUE,1,2017
12549,#########,"(u'569441637',)",Private Investment,900000,b0318f13e8c0a8a747a4f40a3465e847,United States,"Supply chain management, Freight, Shipping, Procurement process","Slync, Inc.",TRUE,2,2018
12550,#########,"(u'612877212',)",Private Investment,31999999,be7b9601c0a0671ae2c0ca40c13fa42c,United States,"Autonomous vehicles, Fleet, Road, Autonomous driving",Ghost Locomotion Inc.,TRUE,2,2019
12551,#########,"(u'578491324',)",Private Investment,14999998,be7b9601c0a0671ae2c0ca40c13fa42c,United States,"Autonomous vehicles, Fleet, Road, Autonomous driving",Ghost Locomotion Inc.,TRUE,3,2018
12552,#########,"(u'292293625',)",Merger/Acquisition,3.41E+08,b2981495daffc4a56958769a75aabd80,United Kingdom,"Drug, Cancer, Therapy, Genomic",Idis Group Holdings Limited,TRUE,2,2015
12553,#########,"(u'610943817',)",Private Investment,15750001,fc492ed2298940257568aa15ccfbadd1,United States,"Quantum, Quantum computing technologies, Applications for quantum, Simulation of quantum","Zapata Computing, Inc.",TRUE,2,2019
12554,#########,"(u'597904545',)",Private Investment,0,fc492ed2298940257568aa15ccfbadd1,United States,"Quantum, Quantum computing technologies, Applications for quantum, Simulation of quantum","Zapata Computing, Inc.",TRUE,4,2018
12555,#########,"(u'558168034',)",Private Investment,5443434,fc492ed2298940257568aa15ccfbadd1,United States,"Quantum, Quantum computing technologies, Applications for quantum, Simulation of quantum","Zapata Computing, Inc.",TRUE,2,2018
12556,#########,"(u'293400484',)",Private Investment,1500000,9b4c259c6da463223acacc6cf5e87797,United States,"Bots, Chatbots, Conversational ai, Messenger","Orbita, Inc.",TRUE,2,2015
12557,#########,"(u'576688268',)",Private Investment,5751317,9b4c259c6da463223acacc6cf5e87797,United States,"Bots, Chatbots, Conversational ai, Messenger","Orbita, Inc.",TRUE,3,2018
